user_id,channel,campaign,acquired_at
1575,google_ads,gad_generic,2024-09-03 15:53:04
1576,meta_ads,ig_lookalike,2024-09-03 14:22:32
1577,referral,refer_a_friend,2024-09-25 11:53:47
1578,referral,refer_a_friend,2024-09-17 15:28:50
1579,organic,organic,2024-09-25 14:54:38
1580,google_ads,gad_retargeting,2024-09-16 16:47:43
1581,google_ads,gad_brand,2024-09-10 16:13:56
1582,organic,organic,2024-09-01 18:11:22
1583,google_ads,gad_generic,2024-09-15 16:07:25
1584,google_ads,gad_retargeting,2024-09-26 10:11:40
1585,referral,refer_a_friend,2024-09-11 19:27:16
1586,meta_ads,fb_prospecting,2024-09-25 09:10:05
1587,google_ads,gad_brand,2024-09-22 02:19:31
1588,meta_ads,ig_lookalike,2024-09-01 13:37:57
1589,meta_ads,fb_prospecting,2024-09-16 02:31:37
1590,google_ads,gad_brand,2024-09-08 07:16:40
1591,organic,organic,2024-09-24 11:28:30
1592,referral,refer_a_friend,2024-09-22 01:23:16
1593,referral,refer_a_friend,2024-09-24 09:00:21
1594,referral,refer_a_friend,2024-09-23 16:08:40
1595,google_ads,gad_brand,2024-09-12 15:34:20
1596,referral,refer_a_friend,2024-09-11 15:53:11
1597,google_ads,gad_generic,2024-09-15 14:21:34
1598,referral,refer_a_friend,2024-09-17 14:23:04
1599,referral,refer_a_friend,2024-09-17 06:13:27
1600,referral,refer_a_friend,2024-09-16 18:43:13
1601,tiktok_ads,tt_awareness,2024-09-01 11:03:41
1602,google_ads,gad_brand,2024-09-24 00:15:11
1603,referral,refer_a_friend,2024-09-23 02:22:22
1604,google_ads,gad_brand,2024-09-03 18:11:53
1605,google_ads,gad_retargeting,2024-09-14 19:37:20
1606,tiktok_ads,tt_awareness,2024-09-24 21:28:09
1607,meta_ads,fb_prospecting,2024-09-13 13:29:28
1608,google_ads,gad_retargeting,2024-09-21 20:55:43
1609,google_ads,gad_brand,2024-09-08 15:27:06
1610,referral,refer_a_friend,2024-09-14 22:47:42
1611,tiktok_ads,tt_awareness,2024-09-18 22:06:08
1612,tiktok_ads,tt_conversion,2024-09-01 17:21:28
1613,google_ads,gad_brand,2024-09-18 04:41:46
1614,organic,organic,2024-09-08 16:06:13
1615,organic,organic,2024-09-14 15:29:52
1616,google_ads,gad_retargeting,2024-09-10 11:18:33
1617,google_ads,gad_brand,2024-09-06 16:59:23
1618,organic,organic,2024-09-02 20:53:31
1619,tiktok_ads,tt_conversion,2024-09-24 02:22:57
1620,meta_ads,fb_prospecting,2024-09-22 05:53:59
1621,google_ads,gad_generic,2024-09-24 07:32:01
1622,email,winback,2024-09-13 09:19:38
1623,referral,refer_a_friend,2024-09-05 14:07:10
1624,referral,refer_a_friend,2024-09-14 21:57:13
1625,google_ads,gad_retargeting,2024-09-21 11:12:03
1626,referral,refer_a_friend,2024-09-08 03:41:17
1627,meta_ads,fb_prospecting,2024-09-12 02:08:55
1628,google_ads,gad_brand,2024-09-22 16:05:27
1629,google_ads,gad_retargeting,2024-09-08 23:30:35
1630,organic,organic,2024-09-19 16:31:03
1631,organic,organic,2024-09-09 04:37:10
1632,organic,organic,2024-09-27 05:02:17
1633,meta_ads,fb_prospecting,2024-09-09 10:48:50
1634,google_ads,gad_retargeting,2024-09-12 07:59:38
1635,referral,refer_a_friend,2024-09-17 00:03:43
1636,email,newsletter,2024-09-09 19:56:20
1637,tiktok_ads,tt_conversion,2024-09-26 01:06:14
1638,google_ads,gad_brand,2024-09-08 21:45:53
1639,meta_ads,fb_prospecting,2024-09-06 01:12:41
1640,google_ads,gad_generic,2024-09-04 12:25:08
1641,email,newsletter,2024-09-05 19:36:00
1642,referral,refer_a_friend,2024-09-20 00:37:59
1643,google_ads,gad_retargeting,2024-09-19 21:30:03
1644,meta_ads,fb_prospecting,2024-09-15 20:18:51
1645,google_ads,gad_retargeting,2024-09-06 19:09:02
1646,meta_ads,ig_lookalike,2024-09-06 23:41:11
1647,google_ads,gad_generic,2024-09-04 19:10:01
1648,organic,organic,2024-09-13 07:33:37
1649,referral,refer_a_friend,2024-09-07 21:20:11
1650,google_ads,gad_brand,2024-09-08 11:24:25
1651,meta_ads,fb_prospecting,2024-09-10 05:46:19
1652,google_ads,gad_retargeting,2024-09-18 21:41:35
1653,email,newsletter,2024-09-18 00:38:41
1654,organic,organic,2024-09-21 15:01:35
1655,referral,refer_a_friend,2024-09-21 05:25:14
1656,google_ads,gad_generic,2024-09-13 10:00:16
1657,tiktok_ads,tt_conversion,2024-09-07 06:33:33
1658,referral,refer_a_friend,2024-09-04 14:05:18
1659,meta_ads,ig_lookalike,2024-09-02 04:56:49
1660,google_ads,gad_generic,2024-09-07 07:35:40
1661,referral,refer_a_friend,2024-09-24 04:56:43
1662,organic,organic,2024-09-20 13:14:56
1663,organic,organic,2024-09-20 16:17:37
1664,google_ads,gad_retargeting,2024-09-10 23:11:46
1665,google_ads,gad_brand,2024-09-08 01:54:02
1666,google_ads,gad_brand,2024-09-23 07:29:50
1667,meta_ads,fb_prospecting,2024-09-18 10:50:45
1668,tiktok_ads,tt_awareness,2024-10-24 20:46:14
1669,tiktok_ads,tt_awareness,2024-10-14 16:10:08
1670,google_ads,gad_brand,2024-10-23 12:19:21
1671,referral,refer_a_friend,2024-10-02 21:27:53
1672,google_ads,gad_brand,2024-10-09 20:53:03
1673,meta_ads,ig_lookalike,2024-10-26 23:24:09
1674,google_ads,gad_generic,2024-10-11 08:21:36
1675,referral,refer_a_friend,2024-10-25 07:17:36
1676,google_ads,gad_generic,2024-10-14 09:14:29
1677,referral,refer_a_friend,2024-10-03 16:36:22
1678,google_ads,gad_generic,2024-10-03 04:56:04
1679,tiktok_ads,tt_awareness,2024-10-19 10:52:50
1680,organic,organic,2024-10-17 00:01:02
1681,referral,refer_a_friend,2024-10-10 01:26:40
1682,google_ads,gad_generic,2024-10-17 10:42:17
1683,google_ads,gad_generic,2024-10-19 06:55:08
1684,google_ads,gad_generic,2024-10-22 21:20:16
1685,google_ads,gad_generic,2024-10-12 20:25:41
1686,google_ads,gad_retargeting,2024-10-07 20:26:57
1687,organic,organic,2024-10-13 19:10:24
1688,organic,organic,2024-10-12 09:28:00
1689,email,winback,2024-10-28 08:29:53
1690,meta_ads,fb_prospecting,2024-10-17 03:13:48
1691,referral,refer_a_friend,2024-10-18 01:53:08
1692,google_ads,gad_generic,2024-10-22 00:06:06
1693,referral,refer_a_friend,2024-10-14 09:21:03
1694,google_ads,gad_generic,2024-10-05 09:37:48
1695,google_ads,gad_brand,2024-10-18 07:02:57
1696,google_ads,gad_brand,2024-10-22 12:41:38
1697,google_ads,gad_brand,2024-10-03 22:06:02
1698,organic,organic,2024-10-11 14:00:20
1699,google_ads,gad_retargeting,2024-10-19 14:48:43
1700,meta_ads,fb_prospecting,2024-10-17 22:40:18
1701,google_ads,gad_generic,2024-10-11 13:55:09
1702,referral,refer_a_friend,2024-10-09 19:20:16
1703,organic,organic,2024-10-03 13:51:31
1704,google_ads,gad_generic,2024-10-03 08:20:38
1705,meta_ads,ig_lookalike,2024-10-17 15:13:00
1706,organic,organic,2024-10-13 20:02:05
1707,organic,organic,2024-10-27 08:25:00
1708,meta_ads,ig_lookalike,2024-10-12 08:22:40
1709,meta_ads,fb_prospecting,2024-10-21 23:37:22
1710,referral,refer_a_friend,2024-10-11 04:43:04
1711,organic,organic,2024-10-09 09:27:24
1712,referral,refer_a_friend,2024-10-17 20:33:20
1713,referral,refer_a_friend,2024-10-07 21:53:18
1714,google_ads,gad_generic,2024-10-20 08:27:15
1715,organic,organic,2024-10-24 23:22:29
1716,google_ads,gad_generic,2024-10-16 06:21:27
1717,google_ads,gad_generic,2024-10-05 13:50:53
1718,meta_ads,ig_lookalike,2024-10-06 05:04:05
1719,google_ads,gad_retargeting,2024-10-20 14:24:01
1720,google_ads,gad_retargeting,2024-10-27 11:42:32
1721,google_ads,gad_brand,2024-10-13 10:59:35
1722,organic,organic,2024-10-27 17:11:32
1723,google_ads,gad_retargeting,2024-10-16 21:38:44
1724,referral,refer_a_friend,2024-10-22 12:35:42
1725,organic,organic,2024-10-19 21:20:02
1726,organic,organic,2024-10-06 11:23:04
1727,tiktok_ads,tt_awareness,2024-10-22 08:15:01
1728,google_ads,gad_generic,2024-10-06 15:10:47
1729,organic,organic,2024-10-02 01:33:26
1730,google_ads,gad_retargeting,2024-10-24 20:31:22
1731,organic,organic,2024-10-28 05:50:31
1732,google_ads,gad_generic,2024-10-21 19:09:22
1733,google_ads,gad_brand,2024-10-06 17:20:54
1734,tiktok_ads,tt_conversion,2024-10-06 08:37:14
1735,meta_ads,fb_prospecting,2024-10-04 14:53:00
1736,tiktok_ads,tt_awareness,2024-10-10 09:32:39
1737,meta_ads,fb_prospecting,2024-10-21 10:57:23
1738,referral,refer_a_friend,2024-10-14 13:22:30
1739,google_ads,gad_retargeting,2024-10-20 05:37:22
1740,google_ads,gad_generic,2024-10-24 06:30:04
1741,google_ads,gad_brand,2024-10-15 01:39:25
1742,google_ads,gad_generic,2024-10-24 16:23:44
1743,organic,organic,2024-10-27 09:59:56
1744,tiktok_ads,tt_awareness,2024-10-27 20:06:56
1745,referral,refer_a_friend,2024-10-17 16:51:26
1746,google_ads,gad_generic,2024-10-27 23:35:22
1747,referral,refer_a_friend,2024-10-14 01:44:52
1748,meta_ads,fb_prospecting,2024-10-07 16:47:50
1749,meta_ads,fb_prospecting,2024-10-12 20:20:07
1750,meta_ads,ig_lookalike,2024-10-16 13:38:17
1751,google_ads,gad_brand,2024-10-27 14:34:17
1752,google_ads,gad_generic,2024-10-26 18:13:17
1753,organic,organic,2024-10-19 20:48:19
1754,meta_ads,ig_lookalike,2024-10-10 10:20:17
1755,affiliate,aff_partner_a,2024-10-14 08:26:46
1756,google_ads,gad_brand,2024-10-21 00:08:28
1757,referral,refer_a_friend,2024-10-01 01:41:33
1758,organic,organic,2024-10-23 18:03:07
1759,google_ads,gad_retargeting,2024-10-20 17:41:36
1760,affiliate,aff_partner_b,2024-10-25 07:00:49
1761,referral,refer_a_friend,2024-10-08 15:02:45
1762,google_ads,gad_retargeting,2024-10-26 22:05:18
1763,meta_ads,ig_lookalike,2024-10-15 23:44:30
1764,organic,organic,2024-10-19 13:41:20
1765,tiktok_ads,tt_awareness,2024-10-18 02:45:21
1766,google_ads,gad_brand,2024-10-22 22:08:10
1767,organic,organic,2024-10-16 16:46:00
1768,meta_ads,fb_prospecting,2024-10-22 02:41:36
1769,meta_ads,fb_prospecting,2024-10-03 02:12:36
1770,tiktok_ads,tt_conversion,2024-10-28 18:45:24
1771,referral,refer_a_friend,2024-10-03 11:28:51
1772,referral,refer_a_friend,2024-10-11 21:12:35
1773,tiktok_ads,tt_conversion,2024-10-14 11:26:37
1774,organic,organic,2024-10-14 02:56:44
1775,google_ads,gad_retargeting,2024-10-10 06:07:39
1776,meta_ads,fb_prospecting,2024-11-23 06:19:39
1777,referral,refer_a_friend,2024-11-23 02:39:27
1778,referral,refer_a_friend,2024-11-06 00:17:32
1779,tiktok_ads,tt_conversion,2024-11-01 08:28:15
1780,meta_ads,fb_prospecting,2024-11-24 20:28:30
1781,google_ads,gad_retargeting,2024-11-01 09:58:44
1782,referral,refer_a_friend,2024-11-10 09:40:39
1783,meta_ads,ig_lookalike,2024-11-08 21:40:47
1784,google_ads,gad_generic,2024-11-16 11:19:52
1785,meta_ads,fb_prospecting,2024-11-19 17:04:38
1786,tiktok_ads,tt_conversion,2024-11-19 12:58:54
1787,meta_ads,ig_lookalike,2024-11-01 18:01:02
1788,google_ads,gad_brand,2024-11-06 02:24:08
1789,tiktok_ads,tt_conversion,2024-11-07 00:49:09
1790,referral,refer_a_friend,2024-11-17 07:47:01
1791,organic,organic,2024-11-26 03:24:23
1792,meta_ads,fb_prospecting,2024-11-20 03:22:49
1793,google_ads,gad_brand,2024-11-24 17:23:53
1794,referral,refer_a_friend,2024-11-08 15:48:18
1795,tiktok_ads,tt_conversion,2024-11-23 00:14:35
1796,organic,organic,2024-11-05 07:30:59
1797,meta_ads,ig_lookalike,2024-11-01 22:55:57
1798,organic,organic,2024-11-08 03:37:10
1799,google_ads,gad_generic,2024-11-07 00:52:41
1800,tiktok_ads,tt_awareness,2024-11-08 17:29:10
1801,tiktok_ads,tt_conversion,2024-11-20 18:04:50
1802,referral,refer_a_friend,2024-11-16 09:52:21
1803,email,newsletter,2024-11-22 10:47:57
1804,meta_ads,ig_lookalike,2024-11-28 00:03:05
1805,google_ads,gad_generic,2024-11-15 06:43:02
1806,organic,organic,2024-11-14 06:50:09
1807,google_ads,gad_retargeting,2024-11-18 10:48:43
1808,tiktok_ads,tt_conversion,2024-11-15 18:13:26
1809,organic,organic,2024-11-16 00:31:20
1810,email,winback,2024-11-05 03:15:14
1811,referral,refer_a_friend,2024-11-13 00:43:48
1812,tiktok_ads,tt_awareness,2024-11-18 23:11:15
1813,referral,refer_a_friend,2024-11-22 13:16:20
1814,referral,refer_a_friend,2024-11-04 00:47:06
1815,meta_ads,ig_lookalike,2024-11-01 20:15:25
1816,google_ads,gad_brand,2024-11-27 15:40:57
1817,meta_ads,ig_lookalike,2024-11-13 18:21:47
1818,google_ads,gad_brand,2024-11-11 13:03:54
1819,google_ads,gad_retargeting,2024-11-23 08:28:35
1820,google_ads,gad_brand,2024-11-12 14:49:28
1821,meta_ads,fb_prospecting,2024-11-23 01:51:20
1822,referral,refer_a_friend,2024-11-11 14:02:45
1823,google_ads,gad_generic,2024-11-02 20:17:07
1824,organic,organic,2024-11-26 23:02:15
1825,organic,organic,2024-11-09 16:20:00
1826,google_ads,gad_retargeting,2024-11-07 23:08:42
1827,google_ads,gad_brand,2024-11-19 19:30:07
1828,referral,refer_a_friend,2024-11-17 09:59:57
1829,referral,refer_a_friend,2024-11-28 14:14:44
1830,google_ads,gad_retargeting,2024-11-06 06:26:43
1831,google_ads,gad_brand,2024-11-10 22:22:11
1832,meta_ads,fb_prospecting,2024-11-09 11:08:00
1833,google_ads,gad_brand,2024-11-13 20:09:40
1834,referral,refer_a_friend,2024-11-26 15:35:25
1835,google_ads,gad_generic,2024-11-02 09:58:37
1836,google_ads,gad_retargeting,2024-11-25 17:04:24
1837,google_ads,gad_generic,2024-11-04 19:08:55
1838,organic,organic,2024-11-01 12:37:08
1839,meta_ads,ig_lookalike,2024-11-23 04:17:03
1840,referral,refer_a_friend,2024-11-03 08:21:40
1841,referral,refer_a_friend,2024-11-15 10:22:41
1842,referral,refer_a_friend,2024-11-04 01:48:37
1843,google_ads,gad_generic,2024-11-12 10:14:15
1844,organic,organic,2024-11-20 05:34:12
1845,google_ads,gad_brand,2024-11-28 06:31:59
1846,meta_ads,ig_lookalike,2024-11-21 07:00:25
1847,tiktok_ads,tt_awareness,2024-11-20 22:05:16
1848,organic,organic,2024-11-07 11:48:43
1849,google_ads,gad_brand,2024-11-19 12:36:29
1850,referral,refer_a_friend,2024-11-13 04:20:40
1851,google_ads,gad_retargeting,2024-11-14 01:58:17
1852,google_ads,gad_generic,2024-11-13 07:12:13
1853,google_ads,gad_generic,2024-11-23 17:26:11
1854,referral,refer_a_friend,2024-11-11 12:51:27
1855,meta_ads,fb_prospecting,2024-11-23 02:00:25
1856,google_ads,gad_generic,2024-11-22 07:01:17
1857,google_ads,gad_brand,2024-11-22 20:43:14
1858,google_ads,gad_brand,2024-11-02 01:35:38
1859,meta_ads,fb_prospecting,2024-11-01 13:35:53
1860,referral,refer_a_friend,2024-11-04 16:10:05
1861,tiktok_ads,tt_awareness,2024-11-12 00:57:17
1862,google_ads,gad_retargeting,2024-11-23 20:43:44
1863,referral,refer_a_friend,2024-11-13 22:41:12
1864,google_ads,gad_brand,2024-11-17 19:17:31
1865,google_ads,gad_brand,2024-11-18 06:49:02
1866,google_ads,gad_brand,2024-11-10 17:46:41
1867,organic,organic,2024-11-14 16:20:11
1868,google_ads,gad_generic,2024-11-14 18:05:55
1869,google_ads,gad_retargeting,2024-11-02 21:36:58
1870,google_ads,gad_retargeting,2024-11-23 18:27:40
1871,organic,organic,2024-11-22 06:17:00
1872,meta_ads,ig_lookalike,2024-11-10 20:23:39
1873,google_ads,gad_generic,2024-11-01 08:38:07
1874,google_ads,gad_generic,2024-11-18 07:22:30
1875,meta_ads,ig_lookalike,2024-11-21 03:38:33
1876,email,newsletter,2024-11-12 09:59:04
1877,referral,refer_a_friend,2024-11-28 07:44:52
1878,google_ads,gad_brand,2024-11-25 13:29:30
1879,referral,refer_a_friend,2024-11-28 23:57:45
1880,google_ads,gad_retargeting,2024-11-20 21:19:32
1881,google_ads,gad_retargeting,2024-11-17 00:15:41
1882,meta_ads,ig_lookalike,2024-11-08 04:48:53
1883,google_ads,gad_generic,2024-11-10 22:39:59
1884,organic,organic,2024-11-06 18:38:10
1885,organic,organic,2024-11-25 12:03:57
1886,referral,refer_a_friend,2024-11-19 00:08:35
1887,google_ads,gad_retargeting,2024-12-22 15:36:30
1888,google_ads,gad_generic,2024-12-09 11:23:36
1889,referral,refer_a_friend,2024-12-23 00:53:39
1890,referral,refer_a_friend,2024-12-26 15:56:12
1891,google_ads,gad_retargeting,2024-12-15 20:43:21
1892,meta_ads,fb_prospecting,2024-12-09 02:52:36
1893,referral,refer_a_friend,2024-12-21 04:58:10
1894,organic,organic,2024-12-24 21:26:54
1895,google_ads,gad_brand,2024-12-03 20:44:13
1896,referral,refer_a_friend,2024-12-25 21:00:56
1897,email,newsletter,2024-12-13 11:38:12
1898,google_ads,gad_retargeting,2024-12-11 12:47:47
1899,referral,refer_a_friend,2024-12-20 07:09:59
1900,google_ads,gad_retargeting,2024-12-14 10:16:20
1901,tiktok_ads,tt_conversion,2024-12-04 21:57:00
1902,referral,refer_a_friend,2024-12-18 01:49:11
1903,google_ads,gad_brand,2024-12-17 11:45:14
1904,meta_ads,ig_lookalike,2024-12-12 13:49:55
1905,organic,organic,2024-12-19 23:44:10
1906,google_ads,gad_retargeting,2024-12-20 04:49:46
1907,organic,organic,2024-12-09 15:27:50
1908,meta_ads,ig_lookalike,2024-12-11 07:58:26
1909,google_ads,gad_retargeting,2024-12-27 13:27:22
1910,meta_ads,ig_lookalike,2024-12-25 19:40:32
1911,tiktok_ads,tt_awareness,2024-12-17 10:16:11
1912,referral,refer_a_friend,2024-12-07 01:43:25
1913,referral,refer_a_friend,2024-12-21 03:59:26
1914,google_ads,gad_generic,2024-12-17 15:52:17
1915,google_ads,gad_brand,2024-12-14 10:04:35
1916,meta_ads,fb_prospecting,2024-12-09 14:39:43
1917,meta_ads,ig_lookalike,2024-12-26 12:39:20
1918,google_ads,gad_generic,2024-12-26 03:08:10
1919,google_ads,gad_brand,2024-12-05 09:58:20
1920,meta_ads,fb_prospecting,2024-12-24 08:08:44
1921,tiktok_ads,tt_awareness,2024-12-14 22:42:35
1922,google_ads,gad_retargeting,2024-12-27 05:55:59
1923,referral,refer_a_friend,2024-12-28 18:48:39
1924,google_ads,gad_generic,2024-12-05 19:55:22
1925,tiktok_ads,tt_awareness,2024-12-14 23:47:14
1926,meta_ads,ig_lookalike,2024-12-18 07:17:17
1927,organic,organic,2024-12-08 20:26:24
1928,tiktok_ads,tt_conversion,2024-12-27 15:33:44
1929,tiktok_ads,tt_conversion,2024-12-24 21:26:18
1930,google_ads,gad_retargeting,2024-12-27 13:25:21
1931,organic,organic,2024-12-22 16:42:39
1932,google_ads,gad_retargeting,2024-12-13 14:03:52
1933,google_ads,gad_generic,2024-12-05 12:18:02
1934,organic,organic,2024-12-14 06:09:24
1935,organic,organic,2024-12-07 07:37:56
1936,affiliate,aff_partner_a,2024-12-05 18:14:15
1937,tiktok_ads,tt_conversion,2024-12-09 14:28:21
1938,referral,refer_a_friend,2024-12-14 22:14:22
1939,meta_ads,ig_lookalike,2024-12-27 05:21:45
1940,google_ads,gad_generic,2024-12-08 01:32:52
1941,organic,organic,2024-12-21 01:44:38
1942,referral,refer_a_friend,2024-12-09 23:42:39
1943,organic,organic,2024-12-12 23:15:44
1944,organic,organic,2024-12-15 23:15:54
1945,referral,refer_a_friend,2024-12-16 15:21:46
1946,meta_ads,ig_lookalike,2024-12-01 15:16:27
1947,meta_ads,fb_prospecting,2024-12-05 18:56:16
1948,referral,refer_a_friend,2024-12-25 11:26:27
1949,google_ads,gad_retargeting,2024-12-07 09:57:53
1950,google_ads,gad_brand,2024-12-18 00:40:10
1951,meta_ads,fb_prospecting,2024-12-25 04:03:07
1952,google_ads,gad_generic,2024-12-23 23:48:09
1953,meta_ads,ig_lookalike,2024-12-26 19:02:41
1954,google_ads,gad_brand,2024-12-10 23:27:51
1955,google_ads,gad_generic,2024-12-17 08:49:05
1956,google_ads,gad_retargeting,2024-12-28 11:51:57
1957,google_ads,gad_retargeting,2024-12-01 14:24:00
1958,meta_ads,fb_prospecting,2024-12-05 21:01:06
1959,tiktok_ads,tt_conversion,2024-12-01 19:56:24
1960,organic,organic,2024-12-13 06:40:48
1961,referral,refer_a_friend,2024-12-14 17:44:51
1962,google_ads,gad_retargeting,2024-12-19 10:50:40
1963,referral,refer_a_friend,2024-12-15 21:06:29
1964,referral,refer_a_friend,2024-12-05 20:13:27
1965,google_ads,gad_brand,2024-12-03 06:51:40
1966,organic,organic,2024-12-22 07:30:04
1967,google_ads,gad_generic,2024-12-06 22:13:11
1968,google_ads,gad_retargeting,2024-12-06 22:45:03
1969,meta_ads,fb_prospecting,2024-12-25 16:13:34
1970,meta_ads,fb_prospecting,2024-12-06 20:06:11
1971,google_ads,gad_brand,2024-12-06 16:59:25
1972,affiliate,aff_partner_b,2024-12-16 16:50:51
1973,meta_ads,ig_lookalike,2024-12-25 00:46:51
1974,organic,organic,2024-12-24 19:40:04
1975,google_ads,gad_generic,2024-12-13 17:36:41
1976,google_ads,gad_brand,2024-12-16 20:24:33
1977,google_ads,gad_brand,2024-12-12 21:57:46
1978,google_ads,gad_generic,2024-12-22 03:28:30
1979,referral,refer_a_friend,2024-12-27 09:17:43
1980,tiktok_ads,tt_awareness,2024-12-02 15:15:53
1981,meta_ads,ig_lookalike,2024-12-23 03:12:20
1982,google_ads,gad_brand,2024-12-07 01:00:55
1983,meta_ads,fb_prospecting,2024-12-18 02:48:22
1984,google_ads,gad_retargeting,2024-12-22 03:50:05
1985,affiliate,aff_partner_b,2024-12-01 01:57:01
1986,google_ads,gad_brand,2024-12-05 23:55:35
1987,meta_ads,ig_lookalike,2024-12-25 18:14:47
1988,email,newsletter,2024-12-13 00:42:47
1989,referral,refer_a_friend,2024-12-12 13:34:54
1990,organic,organic,2024-12-16 04:21:29
1991,meta_ads,fb_prospecting,2024-12-25 05:07:38
1992,google_ads,gad_brand,2024-12-14 07:33:45
1993,meta_ads,fb_prospecting,2024-12-14 11:03:06
1994,google_ads,gad_retargeting,2024-12-15 13:24:39
1995,organic,organic,2024-12-22 02:37:51
1996,referral,refer_a_friend,2024-12-08 02:56:46
1997,google_ads,gad_retargeting,2024-12-25 07:08:22
1998,google_ads,gad_generic,2024-12-18 07:45:16
1999,organic,organic,2024-12-24 19:52:20
2000,meta_ads,fb_prospecting,2024-12-22 16:17:09
