transaction_id,user_id,amount,currency_from,currency_to,rate,created_at,fee_amount
4058,1086,13034.52,GBP,CHF,1.11247,2025-04-17 01:16:27,69.37
4059,1445,2717.36,USD,CHF,0.873245,2025-04-17 01:55:29,14.89
4060,1288,5549.63,CHF,PLN,4.552528,2025-04-17 10:27:47,30.22
4061,1203,23274.31,AUD,EUR,0.610186,2025-04-17 11:42:02,102.65
4062,1194,11676.85,CAD,AUD,1.109973,2025-04-17 14:30:59,57.19
4063,394,6081.61,GBP,CHF,1.11247,2025-04-17 19:25:18,28.25
4064,1397,195035.89,JPY,PLN,0.026465,2025-04-17 19:45:34,876.66
4065,1996,4325.03,CHF,NOK,12.20121,2025-04-18 06:53:46,20.74
4066,143,12417.44,SEK,CHF,0.083803,2025-04-18 08:35:08,70.9
4067,346,4218.6,AUD,EUR,0.608119,2025-04-18 09:23:39,18.43
4068,533,9824.24,AUD,CHF,0.579916,2025-04-18 10:40:05,42.17
4069,237,52426.49,PLN,GBP,0.196527,2025-04-18 10:56:12,290.67
4070,1373,6880.52,EUR,CAD,1.46363,2025-04-18 12:50:57,39.03
4071,620,13572.51,EUR,PLN,4.356141,2025-04-18 17:25:00,70.01
4072,1108,3898.04,EUR,CHF,0.953622,2025-04-18 17:55:18,17.12
4073,552,6831.94,USD,GBP,0.786093,2025-04-18 19:33:55,30.77
4074,665,9256.53,CHF,NOK,12.20121,2025-04-18 19:37:18,45.97
4075,903,48704.12,PLN,AUD,0.37752,2025-04-19 01:03:17,225.75
4076,432,649770.49,JPY,PLN,0.026474,2025-04-19 01:34:04,3177.82
4077,1738,6115.01,CHF,PLN,4.565093,2025-04-19 10:30:30,26.69
4078,388,14529.82,PLN,JPY,37.773325,2025-04-19 15:36:39,65.98
4079,442,20005.11,CAD,JPY,111.430921,2025-04-20 01:16:38,87.01
4080,922,7301.17,CAD,EUR,0.6775,2025-04-20 02:05:23,40.68
4081,1190,14963.91,AUD,USD,0.665202,2025-04-20 03:52:15,66.91
4082,1045,565.49,EUR,USD,1.085893,2025-04-20 06:34:27,2.83
4083,1865,13330.6,CHF,PLN,4.576864,2025-04-20 07:17:24,65.38
4084,130,104015.69,SEK,CAD,0.129876,2025-04-20 08:46:53,471.68
4085,360,3517.82,USD,JPY,151.46398,2025-04-20 10:34:24,15.34
4086,1850,1419911.03,JPY,NOK,0.070984,2025-04-20 13:40:10,6195.74
4087,115,82012.39,SEK,AUD,0.143639,2025-04-20 14:10:24,388.12
4088,730,667.66,GBP,SEK,13.256026,2025-04-20 14:46:42,3.36
4089,401,4549.04,GBP,CHF,1.108749,2025-04-20 16:02:32,26.0
4090,1993,795001.54,JPY,NOK,0.070984,2025-04-20 17:53:08,4482.53
4091,1067,64351.35,SEK,NOK,1.027296,2025-04-20 22:17:14,294.47
4092,1864,8846.86,AUD,CHF,0.585391,2025-04-21 00:02:54,42.68
4093,1032,123023.72,SEK,PLN,0.379273,2025-04-21 01:21:15,524.23
4094,1627,13809.43,USD,GBP,0.782665,2025-04-21 08:23:14,63.6
4095,1721,139754.22,SEK,GBP,0.074875,2025-04-21 09:48:52,602.49
4096,469,54679.49,PLN,GBP,0.197417,2025-04-21 12:39:35,248.53
4097,1096,7593.01,CHF,NOK,12.136171,2025-04-21 16:03:18,33.6
4098,1570,162922.92,JPY,CAD,0.009006,2025-04-21 19:50:59,722.83
4099,1446,3053.19,EUR,CAD,1.474698,2025-04-21 21:17:07,13.08
4100,652,2458703.97,JPY,NOK,0.070925,2025-04-21 23:40:51,11759.11
4101,1524,64630.7,PLN,AUD,0.379133,2025-04-22 01:06:20,301.3
4102,1050,964000.05,JPY,CHF,0.005807,2025-04-22 03:46:13,4377.07
4103,870,757.7,GBP,NOK,13.580626,2025-04-22 12:12:04,4.21
4104,1749,25144.7,AUD,SEK,6.900927,2025-04-22 15:09:40,133.92
4105,598,8911.79,EUR,GBP,0.853424,2025-04-22 18:35:30,44.78
4106,613,10701.42,CHF,PLN,4.547639,2025-04-22 20:19:26,50.07
4107,468,1622293.38,JPY,SEK,0.069378,2025-04-23 02:44:48,8520.47
4108,1596,12703.66,USD,JPY,150.046355,2025-04-23 03:52:42,55.34
4109,1973,146161.07,SEK,GBP,0.074881,2025-04-23 08:36:13,727.14
4110,1424,7580.2,CHF,AUD,1.733205,2025-04-23 09:04:17,36.61
4111,1673,323113.34,JPY,NOK,0.071201,2025-04-23 09:21:08,1619.25
4112,1746,12648.62,AUD,CHF,0.576966,2025-04-23 11:20:52,55.29
4113,1378,11522.27,EUR,NOK,11.66276,2025-04-23 12:05:43,59.22
4114,1833,154469.77,NOK,GBP,0.072964,2025-04-23 20:31:17,688.03
4115,1603,124507.32,SEK,AUD,0.14469,2025-04-23 22:17:04,545.62
4116,1262,10225.66,GBP,AUD,1.908733,2025-04-24 00:13:33,45.9
4117,1178,17492.58,CAD,NOK,7.976673,2025-04-24 04:03:22,87.0
4118,1699,10486.18,CHF,EUR,1.048765,2025-04-24 05:28:26,55.19
4119,1104,8620.23,AUD,CAD,0.894619,2025-04-24 10:12:10,46.86
4120,1169,47792.6,PLN,JPY,37.872781,2025-04-24 16:15:15,213.73
4121,1231,10663.63,GBP,NOK,13.620874,2025-04-24 18:16:46,50.12
4122,26,5564.27,PLN,CHF,0.219704,2025-04-24 18:35:50,25.31
4123,427,6171.19,PLN,CHF,0.219704,2025-04-24 20:14:00,34.9
4124,272,1006.55,EUR,AUD,1.636876,2025-04-24 22:04:38,4.3
4125,212,62847.02,PLN,SEK,2.588867,2025-04-25 03:13:46,350.67
4126,118,6876.33,EUR,USD,1.083089,2025-04-25 05:27:06,34.86
4127,886,8843.39,EUR,CHF,0.952288,2025-04-25 08:34:38,47.46
4128,437,153274.11,SEK,USD,0.095753,2025-04-25 09:07:59,755.41
4129,502,9112.56,AUD,SEK,6.884579,2025-04-25 11:49:00,41.13
4130,1321,33015.01,SEK,EUR,0.088407,2025-04-25 11:56:05,162.76
4131,703,35498.73,SEK,AUD,0.145252,2025-04-25 14:36:12,183.43
4132,1071,11245.88,AUD,CHF,0.579606,2025-04-25 14:36:25,56.13
4133,1395,1899530.88,JPY,NOK,0.071295,2025-04-25 15:36:27,10558.27
4134,281,13552.85,AUD,SEK,6.884579,2025-04-25 15:53:27,71.08
4135,1420,10952.63,NOK,PLN,0.374748,2025-04-25 16:27:03,58.6
4136,1914,2977.92,CAD,NOK,7.93844,2025-04-25 16:53:09,16.09
4137,398,56203.22,PLN,SEK,2.588867,2025-04-25 19:39:07,282.61
4138,1105,49670.97,NOK,USD,0.092897,2025-04-25 19:53:52,269.39
4139,1484,9098.7,GBP,JPY,190.563369,2025-04-25 22:24:50,45.61
4140,867,42044.38,PLN,CAD,0.337956,2025-04-26 03:49:03,212.57
4141,862,28056.94,SEK,GBP,0.075295,2025-04-26 06:48:12,132.38
4142,764,4438.39,GBP,CHF,1.108439,2025-04-26 06:55:45,23.54
4143,923,14433.08,PLN,GBP,0.19666,2025-04-26 09:41:21,62.88
4144,539,12727.28,EUR,JPY,163.907556,2025-04-26 11:52:10,54.21
4145,643,1472369.37,JPY,NOK,0.070907,2025-04-26 16:40:26,6345.95
4146,1287,3154.68,CHF,USD,1.138112,2025-04-26 16:48:30,15.82
4147,1729,6293.4,USD,CAD,1.362217,2025-04-26 17:47:05,32.78
4148,242,4362.06,CAD,JPY,111.229798,2025-04-26 23:25:22,20.69
4149,1109,21720.33,PLN,NOK,2.692151,2025-04-27 00:08:52,96.4
4150,1990,136884.38,SEK,JPY,14.403463,2025-04-27 00:51:17,638.12
4151,1176,25738.35,PLN,GBP,0.196306,2025-04-27 04:24:54,141.64
4152,115,14967.64,CAD,USD,0.743009,2025-04-27 08:04:05,70.13
4153,422,1148.81,CHF,CAD,1.533344,2025-04-27 08:47:28,5.68
4154,1852,18178.78,CAD,EUR,0.683295,2025-04-27 09:30:44,85.62
4155,1170,149088.97,SEK,CHF,0.084161,2025-04-27 11:54:05,753.76
4156,725,15535.57,CAD,SEK,7.749042,2025-04-27 12:01:09,74.42
4157,503,17105.26,SEK,EUR,0.088178,2025-04-27 12:01:53,97.29
4158,1384,654746.26,JPY,PLN,0.02655,2025-04-27 12:10:22,2916.63
4159,1226,12312.97,GBP,EUR,1.174596,2025-04-27 14:08:23,58.98
4160,685,77262.64,NOK,USD,0.093134,2025-04-27 17:44:15,392.32
4161,37,9234.99,EUR,PLN,4.33689,2025-04-27 17:48:01,46.68
4162,481,110966.1,SEK,EUR,0.088178,2025-04-27 18:39:06,486.5
4163,92,337602.51,JPY,CAD,0.00896,2025-04-27 19:30:51,1571.95
4164,300,1714308.82,JPY,SEK,0.069428,2025-04-27 20:40:21,9248.87
4165,290,49072.37,SEK,AUD,0.145112,2025-04-27 20:53:20,216.49
4166,1660,19092.15,AUD,SEK,6.891231,2025-04-27 20:59:44,90.96
4167,269,33763.76,PLN,EUR,0.23058,2025-04-27 22:22:05,149.68
4168,1979,7042.88,CHF,USD,1.139288,2025-04-27 23:28:05,31.43
4169,1210,2640.71,AUD,CHF,0.577936,2025-04-28 01:31:26,11.42
4170,97,20800.8,CAD,JPY,110.874898,2025-04-28 03:04:41,112.76
4171,1381,5315.72,CAD,SEK,7.720767,2025-04-28 05:53:15,28.22
4172,236,2978.96,GBP,CHF,1.116473,2025-04-28 06:40:58,15.11
4173,1439,120863.99,NOK,EUR,0.085825,2025-04-28 13:24:29,582.58
4174,223,58314.14,PLN,CAD,0.339162,2025-04-28 16:16:11,270.71
4175,1891,11925.6,CHF,GBP,0.895678,2025-04-28 17:10:21,67.74
4176,612,78364.91,SEK,EUR,0.08793,2025-04-28 17:18:00,390.95
4177,1103,12201.67,AUD,CAD,0.896414,2025-04-28 18:00:43,59.62
4178,1098,1693.9,AUD,SEK,6.921005,2025-04-28 20:33:46,8.45
4179,1544,8797.22,CHF,CAD,1.551061,2025-04-28 21:20:57,44.99
4180,387,21547.49,CAD,AUD,1.115556,2025-04-28 21:57:32,115.32
4181,1565,166291.73,NOK,SEK,0.976061,2025-04-28 22:30:47,874.61
4182,133,32418.0,SEK,GBP,0.075783,2025-04-29 05:07:59,167.34
4183,1939,259776.82,JPY,NOK,0.07079,2025-04-29 09:07:26,1322.29
4184,461,9192.76,CAD,JPY,111.107781,2025-04-29 09:49:01,50.54
4185,587,142499.17,NOK,CHF,0.082373,2025-04-29 15:59:43,786.3
4186,1439,18420.13,PLN,EUR,0.231143,2025-04-29 16:26:51,100.52
4187,1024,55474.5,PLN,SEK,2.618294,2025-04-29 18:25:29,285.93
4188,325,12391.04,AUD,NOK,7.092879,2025-04-29 19:56:13,53.75
4189,794,13279.57,CHF,EUR,1.046953,2025-04-29 22:10:03,57.68
4190,214,85024.35,SEK,PLN,0.38082,2025-04-30 01:54:21,377.33
4191,108,17874.43,CAD,SEK,7.730978,2025-04-30 02:59:47,87.26
4192,1619,11749.8,CHF,SEK,11.96672,2025-04-30 04:58:25,63.79
4193,520,15374.44,PLN,EUR,0.230954,2025-04-30 10:43:34,82.53
4194,61,8667.24,EUR,PLN,4.329867,2025-04-30 23:03:02,39.24
4195,1161,13294.42,EUR,SEK,11.318619,2025-05-01 00:38:39,68.5
4196,1618,78256.03,SEK,EUR,0.08835,2025-05-01 04:34:36,377.46
4197,932,12605.68,CAD,JPY,111.599804,2025-05-01 06:29:58,55.67
4198,32,10067.68,CHF,USD,1.139612,2025-05-01 07:52:04,45.19
4199,1252,2994.28,AUD,CAD,0.893232,2025-05-01 08:17:19,13.06
4200,84,45850.57,NOK,EUR,0.086226,2025-05-01 08:21:04,226.49
4201,1097,6428.63,EUR,USD,1.086615,2025-05-01 09:56:00,27.46
4202,1094,8103.01,USD,AUD,1.510473,2025-05-01 11:08:18,42.72
4203,342,17032.97,AUD,GBP,0.520826,2025-05-01 11:22:51,73.82
4204,1286,15400.35,EUR,GBP,0.854834,2025-05-01 12:18:50,84.94
4205,1303,7195.95,CHF,USD,1.139612,2025-05-01 14:20:23,37.29
4206,117,18058.16,PLN,AUD,0.377051,2025-05-02 04:51:37,99.18
4207,552,60435.73,SEK,USD,0.095585,2025-05-02 06:05:12,310.23
4208,346,16421.97,USD,CAD,1.361101,2025-05-02 07:42:39,72.37
4209,1656,9358.24,CHF,NOK,12.127938,2025-05-02 10:51:24,49.7
4210,332,48167.43,NOK,AUD,0.140848,2025-05-02 16:07:20,243.99
4211,211,381311.97,JPY,SEK,0.069133,2025-05-02 17:38:13,2167.45
4212,674,5348.13,EUR,CAD,1.477151,2025-05-02 20:30:17,27.8
4213,1525,9436.5,CAD,EUR,0.680492,2025-05-03 00:53:56,50.01
4214,1687,8771.0,CHF,GBP,0.896712,2025-05-03 02:21:17,40.04
4215,1095,2516576.71,JPY,GBP,0.005218,2025-05-03 05:53:44,13224.88
4216,1790,11210.66,USD,CHF,0.878962,2025-05-03 06:26:51,56.99
4217,1745,96703.47,NOK,PLN,0.370535,2025-05-03 06:37:48,488.75
4218,574,136677.02,NOK,JPY,14.032284,2025-05-03 07:52:00,754.17
4219,1638,4808.76,GBP,CAD,1.718357,2025-05-03 13:53:31,20.86
4220,1534,35264.08,SEK,EUR,0.087914,2025-05-03 14:48:35,198.42
4221,1102,9988.92,EUR,PLN,4.327412,2025-05-03 16:46:12,56.36
4222,1080,1929339.77,JPY,NOK,0.071264,2025-05-03 22:57:39,10033.73
4223,303,51025.67,NOK,USD,0.092927,2025-05-04 02:14:06,291.51
4224,1233,789.98,EUR,USD,1.084807,2025-05-04 03:48:34,4.14
4225,705,107484.12,NOK,PLN,0.373408,2025-05-04 04:43:20,614.37
4226,926,12628.96,CHF,GBP,0.895232,2025-05-04 08:23:52,61.74
4227,1700,21644.65,CAD,JPY,111.737955,2025-05-04 08:53:59,93.63
4228,1637,31278.62,PLN,SEK,2.595149,2025-05-04 10:18:21,152.08
4229,131,14190.23,SEK,PLN,0.385334,2025-05-04 12:49:42,64.21
4230,1193,589213.23,JPY,AUD,0.009998,2025-05-04 13:45:03,3382.1
4231,698,91740.09,SEK,CAD,0.129649,2025-05-04 16:22:49,498.82
4232,1308,8689.55,GBP,NOK,13.626007,2025-05-04 17:15:57,40.63
4233,1495,138925.48,NOK,SEK,0.969049,2025-05-04 18:52:14,676.47
4234,652,12889.23,GBP,SEK,13.204269,2025-05-04 18:57:42,55.23
4235,49,4349.21,USD,JPY,151.068994,2025-05-04 19:16:46,19.59
4236,776,49804.64,PLN,JPY,37.595215,2025-05-04 20:24:57,265.62
4237,233,1673.38,EUR,AUD,1.638536,2025-05-04 22:10:20,8.54
4238,1364,1168041.83,JPY,USD,0.006601,2025-05-05 01:27:36,6064.99
4239,1350,13248.88,EUR,NOK,11.641308,2025-05-05 01:45:29,62.76
4240,539,16285.43,CAD,EUR,0.679289,2025-05-05 06:13:25,79.86
4241,45,2186.44,USD,GBP,0.789273,2025-05-05 08:08:30,10.35
4242,1985,11493.69,GBP,USD,1.266989,2025-05-05 09:51:07,57.83
4243,1768,7730.13,CHF,AUD,1.736029,2025-05-05 14:11:18,41.9
4244,316,34893.93,SEK,USD,0.094956,2025-05-05 15:49:13,200.42
4245,63,44268.52,PLN,AUD,0.37693,2025-05-05 16:46:07,224.24
4246,344,2479.92,AUD,CHF,0.576027,2025-05-05 18:11:35,11.62
4247,1523,507803.39,JPY,NOK,0.070872,2025-05-05 18:18:11,2266.16
4248,743,2870.51,AUD,JPY,99.840834,2025-05-05 19:26:07,16.14
4249,1433,12683.17,CHF,JPY,173.326544,2025-05-05 20:40:06,72.65
4250,410,6727.14,PLN,GBP,0.196065,2025-05-05 22:13:20,32.25
4251,284,46724.53,SEK,CHF,0.083894,2025-05-06 05:15:34,213.0
4252,1627,151462.51,NOK,USD,0.093478,2025-05-06 06:25:25,785.12
4253,247,30675.92,PLN,SEK,2.60665,2025-05-06 08:01:45,147.7
4254,69,986178.37,JPY,NOK,0.070845,2025-05-06 22:11:43,5250.17
4255,1779,3570.04,EUR,GBP,0.851203,2025-05-06 22:37:46,19.02
4256,1905,14180.59,EUR,SEK,11.368933,2025-05-07 03:07:04,72.08
4257,602,77077.42,SEK,USD,0.0952,2025-05-07 07:14:35,395.2
4258,1100,51881.86,PLN,GBP,0.195489,2025-05-07 10:58:47,258.67
4259,1363,2046.06,EUR,JPY,164.122764,2025-05-07 11:11:44,10.97
4260,1504,11820.01,EUR,CAD,1.471328,2025-05-07 12:23:34,55.96
4261,724,23171.62,PLN,GBP,0.195489,2025-05-07 13:40:13,122.67
4262,292,12181.99,GBP,CHF,1.114991,2025-05-07 16:47:31,52.75
4263,367,7285.43,USD,CHF,0.878659,2025-05-07 18:11:47,41.14
4264,1756,27206.2,PLN,AUD,0.376853,2025-05-07 21:30:18,128.51
4265,1653,20165.87,CAD,SEK,7.750724,2025-05-08 03:02:24,98.39
4266,1751,506744.23,JPY,GBP,0.005253,2025-05-08 06:21:03,2373.96
4267,1718,1608631.95,JPY,CHF,0.005833,2025-05-08 14:01:05,9035.63
4268,1461,7761.71,GBP,NOK,13.548389,2025-05-08 16:19:28,44.26
4269,144,102938.65,NOK,CHF,0.081962,2025-05-08 19:25:57,472.62
4270,97,995.65,CHF,NOK,12.200763,2025-05-08 21:42:22,5.22
4271,1555,14583.88,NOK,PLN,0.374763,2025-05-08 22:59:23,71.57
4272,353,82515.03,NOK,GBP,0.073573,2025-05-09 02:55:44,394.71
4273,951,6765.56,EUR,SEK,11.332344,2025-05-09 03:23:40,30.33
4274,203,19114.12,CAD,USD,0.743288,2025-05-09 03:47:33,83.92
4275,1576,2419.69,PLN,CHF,0.219682,2025-05-09 08:15:46,12.73
4276,1941,2110.32,CHF,PLN,4.552031,2025-05-09 08:39:50,12.11
4277,1256,20647.1,AUD,EUR,0.612236,2025-05-09 10:13:45,110.25
4278,1326,22166.95,AUD,PLN,2.652186,2025-05-09 14:02:10,104.75
4279,790,24884.79,AUD,EUR,0.612236,2025-05-09 14:14:37,118.41
4280,123,1382.42,AUD,NOK,7.12217,2025-05-09 20:40:26,6.83
4281,492,22234.52,CAD,JPY,112.080961,2025-05-09 21:14:44,127.08
4282,1486,6008.1,GBP,CHF,1.111913,2025-05-09 21:44:42,31.87
4283,150,7559.2,CHF,NOK,12.224006,2025-05-09 21:59:25,36.16
4284,1288,18429.45,AUD,CAD,0.898872,2025-05-09 23:39:56,102.31
4285,318,13820.02,AUD,NOK,7.031538,2025-05-10 01:08:15,71.8
4286,1638,3674.28,GBP,EUR,1.168794,2025-05-10 03:37:16,18.74
4287,840,10641.71,EUR,NOK,11.573538,2025-05-10 06:09:31,60.9
4288,1858,38389.09,SEK,GBP,0.075428,2025-05-10 08:15:09,205.96
4289,414,25195.02,AUD,NOK,7.031538,2025-05-10 08:41:45,118.13
4290,1187,145791.93,SEK,GBP,0.075428,2025-05-10 09:46:32,649.98
4291,948,2547463.5,JPY,PLN,0.026302,2025-05-10 10:23:07,10942.34
4292,104,380559.97,JPY,NOK,0.070286,2025-05-10 11:09:30,1762.46
4293,1208,18048.03,AUD,JPY,100.04166,2025-05-10 14:06:50,103.12
4294,1785,6908.89,EUR,USD,1.0901,2025-05-10 20:40:42,31.75
4295,52,5824.93,GBP,PLN,5.062103,2025-05-10 22:39:45,26.64
4296,1571,1862.14,CHF,GBP,0.896376,2025-05-11 08:26:38,8.48
4297,1871,66999.73,PLN,USD,0.248855,2025-05-11 08:47:50,336.8
4298,471,10117.71,CHF,AUD,1.721035,2025-05-11 10:37:41,48.86
4299,1843,7867.94,GBP,SEK,13.357437,2025-05-11 13:17:34,39.8
4300,1121,879.63,CHF,CAD,1.550814,2025-05-11 14:33:49,4.61
4301,911,7277.94,AUD,PLN,2.673633,2025-05-11 16:33:53,38.17
4302,1307,6002.87,USD,CAD,1.354319,2025-05-11 22:36:47,28.92
4303,1318,14683.63,CHF,PLN,4.601416,2025-05-11 22:47:44,78.4
4304,1916,267746.02,JPY,SEK,0.069259,2025-05-12 00:28:37,1481.67
4305,1996,75174.99,SEK,GBP,0.075772,2025-05-12 05:23:11,419.84
4306,316,93404.43,SEK,EUR,0.08835,2025-05-12 06:53:01,477.47
4307,1856,10282.66,EUR,CAD,1.475553,2025-05-12 07:50:56,48.57
4308,639,14030.4,AUD,USD,0.663916,2025-05-12 10:33:26,61.44
4309,1880,9813.21,NOK,GBP,0.07362,2025-05-12 11:16:06,51.29
4310,930,7489.94,EUR,CAD,1.475553,2025-05-12 13:46:48,40.25
4311,902,365958.16,JPY,CAD,0.009029,2025-05-12 16:43:30,1700.61
4312,179,124652.92,SEK,PLN,0.384475,2025-05-12 18:00:39,647.49
4313,710,6573.52,NOK,JPY,14.028599,2025-05-12 23:04:01,35.8
4314,1931,43111.37,PLN,SEK,2.609024,2025-05-13 01:10:15,206.41
4315,400,8490.58,AUD,NOK,7.105425,2025-05-13 05:35:43,43.0
4316,494,128118.58,SEK,EUR,0.088251,2025-05-13 05:37:16,707.85
4317,1238,9768.13,AUD,GBP,0.518192,2025-05-13 11:20:05,44.31
4318,1015,561928.02,JPY,EUR,0.006082,2025-05-13 13:38:17,3058.01
4319,445,1092974.35,JPY,CAD,0.008935,2025-05-13 15:03:52,5426.13
4320,719,7139.23,AUD,CAD,0.894054,2025-05-13 15:37:45,38.31
4321,404,400383.25,JPY,CAD,0.008935,2025-05-13 15:55:38,1725.69
4322,635,12610.18,EUR,AUD,1.643113,2025-05-13 16:57:00,64.27
4323,1507,5701.66,CHF,EUR,1.046947,2025-05-13 19:24:30,30.0
4324,1960,7535.51,AUD,SEK,6.89625,2025-05-13 20:17:54,40.86
4325,1779,9253.54,GBP,USD,1.275912,2025-05-13 21:57:28,48.83
4326,1069,149805.89,NOK,CHF,0.081462,2025-05-14 03:24:24,775.8
4327,74,942914.24,JPY,AUD,0.009982,2025-05-14 05:00:53,4050.68
4328,574,386970.63,JPY,CAD,0.008969,2025-05-14 05:51:09,1691.48
4329,1923,24285.41,AUD,PLN,2.647113,2025-05-14 06:04:50,117.55
4330,1900,2661.72,GBP,JPY,192.431605,2025-05-14 08:59:19,13.06
4331,605,14503.91,EUR,JPY,164.609053,2025-05-14 15:16:50,83.2
4332,1956,13612.59,EUR,PLN,4.349433,2025-05-14 15:50:16,65.75
4333,390,11090.45,AUD,CHF,0.578221,2025-05-14 20:48:04,50.52
4334,155,100351.76,SEK,EUR,0.08798,2025-05-14 23:09:36,536.74
4335,700,17766.57,AUD,CHF,0.579304,2025-05-15 04:22:32,85.15
4336,1440,9252.7,CAD,JPY,111.236408,2025-05-15 07:40:10,51.79
4337,1660,150905.51,NOK,EUR,0.085934,2025-05-15 08:03:22,740.11
4338,1501,5286.11,USD,JPY,150.22302,2025-05-15 12:54:22,26.75
4339,219,7401.12,CHF,AUD,1.726209,2025-05-15 12:58:29,37.26
4340,764,127409.53,SEK,GBP,0.075289,2025-05-15 13:10:09,729.88
4341,962,4374.78,GBP,CHF,1.110167,2025-05-15 23:00:05,23.34
4342,890,121324.59,SEK,NOK,1.015177,2025-05-16 01:08:33,582.05
4343,355,12949.11,CHF,USD,1.136387,2025-05-16 03:15:41,72.16
4344,695,11433.7,USD,NOK,10.692525,2025-05-16 04:42:47,57.08
4345,656,23817.34,AUD,SEK,6.942184,2025-05-16 05:22:31,123.45
4346,1298,1841.5,CAD,PLN,2.965982,2025-05-16 08:31:45,9.29
4347,39,3633.49,USD,NOK,10.692525,2025-05-16 13:18:45,16.65
4348,5,8852.39,USD,EUR,0.923631,2025-05-16 13:32:46,41.58
4349,1263,6523.52,GBP,NOK,13.507334,2025-05-16 19:27:37,27.93
4350,1151,1253.29,CAD,EUR,0.678842,2025-05-16 20:57:48,6.95
4351,345,32220.73,NOK,USD,0.093523,2025-05-16 21:14:27,164.31
4352,142,10195.36,GBP,SEK,13.305398,2025-05-16 23:12:56,49.47
4353,1496,2156831.81,JPY,NOK,0.071325,2025-05-17 04:12:50,10757.2
4354,72,11549.34,USD,GBP,0.788729,2025-05-17 06:59:08,50.1
4355,955,6319.43,AUD,CAD,0.896271,2025-05-17 14:16:48,30.37
4356,652,4186.56,CAD,USD,0.740768,2025-05-17 14:34:19,23.12
4357,1429,161439.48,SEK,AUD,0.144662,2025-05-17 18:24:04,823.04
4358,9,4187.76,USD,NOK,10.740497,2025-05-18 02:06:17,18.35
4359,580,3619.24,CHF,SEK,12.001788,2025-05-18 03:21:02,17.77
4360,227,69586.1,NOK,PLN,0.374394,2025-05-18 04:00:21,301.53
4361,599,8118.28,GBP,CAD,1.722796,2025-05-18 06:26:09,42.75
4362,1801,11810.81,AUD,USD,0.662097,2025-05-18 08:55:43,54.42
4363,846,2486.71,CHF,SEK,12.001788,2025-05-18 09:58:38,10.74
4364,1827,9177.95,GBP,CAD,1.722796,2025-05-18 11:04:30,46.04
4365,338,121841.27,NOK,PLN,0.374394,2025-05-18 11:04:53,593.7
4366,1246,19712.53,CAD,USD,0.737861,2025-05-18 14:04:58,103.98
4367,1027,12857.17,USD,GBP,0.786668,2025-05-18 14:23:07,66.87
4368,1597,3986.88,PLN,JPY,37.417701,2025-05-18 16:05:50,21.41
4369,1138,3774.94,CHF,USD,1.143874,2025-05-18 17:37:56,17.23
4370,75,18377.13,AUD,GBP,0.52085,2025-05-18 18:41:14,87.64
4371,208,14079.62,CAD,JPY,111.021065,2025-05-18 21:48:06,80.14
4372,1088,606570.01,JPY,CHF,0.005758,2025-05-19 00:22:18,3176.47
4373,1,13750.2,USD,EUR,0.915889,2025-05-19 02:55:46,75.78
4374,66,62175.28,PLN,AUD,0.377502,2025-05-19 02:59:22,279.64
4375,1588,3036.57,GBP,CHF,1.112169,2025-05-19 03:04:30,17.18
4376,597,23313.99,AUD,SEK,6.955032,2025-05-19 03:47:01,116.51
4377,457,118626.95,SEK,CAD,0.129214,2025-05-19 05:26:47,553.26
4378,1717,20584.81,NOK,CHF,0.0816,2025-05-19 07:39:36,117.09
4379,272,5347.39,EUR,USD,1.091835,2025-05-19 10:33:36,29.07
4380,384,55410.68,NOK,GBP,0.07337,2025-05-19 11:52:11,309.58
4381,1959,13845.78,AUD,NOK,7.081306,2025-05-19 15:02:22,74.37
4382,1273,10400.78,CHF,EUR,1.054326,2025-05-19 15:31:56,55.72
4383,743,13292.26,AUD,GBP,0.519556,2025-05-19 16:36:59,70.18
4384,1199,9367.0,GBP,PLN,5.098568,2025-05-19 20:08:32,43.58
4385,940,615432.78,JPY,NOK,0.070566,2025-05-19 21:03:07,3158.13
4386,53,1143150.95,JPY,PLN,0.026464,2025-05-20 02:11:28,5343.85
4387,506,10802.0,SEK,NOK,1.029169,2025-05-20 05:45:12,53.75
4388,1823,11519.25,CAD,CHF,0.647215,2025-05-20 07:32:38,61.49
4389,1336,774653.43,JPY,GBP,0.005187,2025-05-20 08:14:31,4071.36
4390,758,99687.83,SEK,GBP,0.075283,2025-05-20 08:39:13,513.52
4391,1277,4553.07,USD,NOK,10.71116,2025-05-20 10:46:55,24.66
4392,1523,4201.12,GBP,JPY,192.778693,2025-05-20 13:32:00,20.77
4393,1683,2447938.82,JPY,USD,0.006621,2025-05-20 16:09:30,11195.46
4394,16,10133.1,EUR,CAD,1.472531,2025-05-20 20:10:22,51.47
4395,744,104872.31,NOK,AUD,0.140508,2025-05-20 21:12:58,447.3
4396,1912,76563.12,NOK,CHF,0.081542,2025-05-21 02:39:56,411.84
4397,547,4881.6,CAD,PLN,2.951774,2025-05-21 02:48:39,23.55
4398,496,16237.15,USD,CHF,0.878438,2025-05-21 06:24:53,73.85
4399,824,16419.37,AUD,EUR,0.608694,2025-05-21 06:54:10,77.43
4400,1788,28506.15,NOK,USD,0.092826,2025-05-21 07:44:43,156.13
4401,712,23366.14,SEK,AUD,0.143849,2025-05-21 11:52:48,111.12
4402,690,2139949.52,JPY,GBP,0.00526,2025-05-21 18:31:22,12155.75
